opinion_id,product_name,sentiment,opinion,score,date
68448349-ab99-45a2-bf50-ebf8ce2e6d5b,Bose QuietComfort Earbuds,negative,"battery easily covered a full 9-hour workday; gesture controls worked reliably 4 out of 12 times; plastic shell creaked under pressure near the hinge; audio was thin with muddy lows and harsh highs; camera struggled with low-light scenes and introduced noticeable noise; thermal throttling appeared after 5 minutes of gaming; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-10-13
82a7083b-bf03-4dbf-bcb1-50de0efed57a,Apple MacBook Pro,negative,"audio was thin with muddy lows and harsh highs; display hit 600 nits of brightness and supported HDR10; menu navigation felt confusing with too many nested options; aluminum chassis felt premium and resisted fingerprints; frame rates held steady at 90 fps in popular titles; video stabilization kept 120fps footage smooth while walking; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-01-12
f05b4bb0-c36e-44e1-837f-4b574f0e00c6,Panasonic 4K Camcorder,negative,"benchmarks improved roughly 90% over last year's model; battery easily covered a full 4-hour workday; video stabilization kept 60fps footage smooth while walking; display hit 500 nits of brightness and supported HDR10; IP68 rating handled rain and dust without issues; gesture controls worked reliably 5 out of 10 times; RAW files offered strong latitude for color grading. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-03-02
c16a2bc7-5ab7-4c3a-a456-61b7f48d1c94,Sony WH-1000XM5 Headphones,negative,"plastic shell creaked under pressure near the hinge; app launches averaged 150 ms and multitasking was snappy; software updates installed in 35 minutes without hiccups; 4K resolution delivered crisp text and vivid detail; battery drained in just 11 hours of light use; video stabilization kept 90fps footage smooth while walking; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-11-14
780e6e3f-9bb8-4f67-832c-f3dafd076824,Razer BlackWidow Keyboard,negative,"menu navigation felt confusing with too many nested options; frame rates held steady at 90 fps in popular titles; hinge remained sturdy after 5000 open/close cycles; battery lasted 12 hours of mixed use; autofocus locked onto subjects in under 120 ms; display looked washed out around 400 nits and had limited viewing angles; ergonomic design reduced wrist strain during long sessions. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-08-14
05932c0d-d5ad-49fd-880a-c118ffaa4cf7,Dell XPS 13 Laptop,negative,"battery lasted 6 hours of mixed use; 120Hz panel made animations feel silky smooth; aluminum chassis felt premium and resisted fingerprints; app launches averaged 200 ms and multitasking was snappy; camera struggled with low-light scenes and introduced noticeable noise; ANC reduced ambient noise by about 80% on the metro; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-02-22
ec740229-d029-4de9-b2e3-b4cd5d86a4af,Samsung Galaxy Tab S8,negative,"battery lasted 11 hours of mixed use; 4K resolution delivered crisp text and vivid detail; frame rates held steady at 60 fps in popular titles; camera struggled with low-light scenes and introduced noticeable noise; speakers reached 85 dB without distortion; software updates installed in 15 minutes without hiccups; stylus latency was minimal for note-taking. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-01-17
3782645f-dd9f-43cc-bff4-4dcf929c01f7,Apple MacBook Pro,negative,"gesture controls worked reliably 15 out of 14 times; plastic shell creaked under pressure near the hinge; autofocus locked onto subjects in under 120 ms; speakers reached 75 dB without distortion; fast charging reached 50% in 30 minutes; display hit 600 nits of brightness and supported HDR10; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-11-10
2ec77b8d-8c42-4658-8093-0e5a5c150745,Bose QuietComfort Earbuds,negative,"software updates installed in 40 minutes without hiccups; soundstage felt wide with clear mids and tight bass; display looked washed out around 400 nits and had limited viewing angles; app launches averaged 120 ms and multitasking was snappy; hinge remained sturdy after 500 open/close cycles; battery drained in just 8 hours of light use; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-02-08
f724c6b3-092c-473d-b898-2f57e060d7bd,Apple iPhone 14,negative,"soundstage felt wide with clear mids and tight bass; autofocus locked onto subjects in under 80 ms; menu navigation felt confusing with too many nested options; battery drained in just 16 hours of light use; 120Hz panel made animations feel silky smooth; plastic shell creaked under pressure near the hinge; 5G reception stayed strong indoors and outdoors. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-01-04
9a56b940-8b6e-42aa-bb91-911b29592080,Sony WH-1000XM5 Headphones,negative,"software updates installed in 45 minutes without hiccups; hinge remained sturdy after 500 open/close cycles; autofocus locked onto subjects in under 200 ms; benchmarks improved roughly 70% over last year's model; 120Hz panel made animations feel silky smooth; ANC reduced ambient noise by about 90% on the metro; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-07-14
e83942d9-8692-4e26-bdbe-d356e47c6e83,Apple MacBook Pro,negative,"software updates installed in 50 minutes without hiccups; camera produced sharp 6MP photos with accurate colors; IP68 rating handled rain and dust without issues; display hit 500 nits of brightness and supported HDR10; frame rates held steady at 60 fps in popular titles; audio was thin with muddy lows and harsh highs; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-10-23
3ac4adad-19bb-402e-a8d0-cdf678023f15,JBL Flip 6 Speaker,negative,"battery lasted 10 hours of mixed use; display hit 1000 nits of brightness and supported HDR10; aluminum chassis felt premium and resisted fingerprints; ANC reduced ambient noise by about 70% on the metro; setup took under 5 minutes with a clean, intuitive UI; app launches averaged 80 ms and multitasking was snappy. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-11-23
88739c4f-7f71-429e-8621-ef21e0908edf,Sony PlayStation 5,negative,"soundstage felt wide with clear mids and tight bass; 4K resolution delivered crisp text and vivid detail; video stabilization kept 30fps footage smooth while walking; aluminum chassis felt premium and resisted fingerprints; software updates installed in 60 minutes without hiccups; battery lasted 5 hours of mixed use; quick resume jumped between games in seconds. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2024-12-28
f148c163-703a-4fdf-b640-12887a68e447,JBL Flip 6 Speaker,negative,"display hit 1000 nits of brightness and supported HDR10; camera struggled with low-light scenes and introduced noticeable noise; battery lasted 8 hours of mixed use; thermal throttling appeared after 50 minutes of gaming; IP68 rating handled rain and dust without issues; ANC reduced ambient noise by about 30% on the metro. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2024-12-18
b8f60ed5-3eee-4762-9420-cb588e39a351,Samsung Galaxy S23,negative,"menu navigation felt confusing with too many nested options; app launches averaged 80 ms and multitasking was snappy; 120Hz panel made animations feel silky smooth; hinge remained sturdy after 5000 open/close cycles; video stabilization kept 120fps footage smooth while walking; audio was thin with muddy lows and harsh highs; 5G reception stayed strong indoors and outdoors. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-10-20
a4802be9-072d-4bf6-9d9d-fdb75fafee30,Bose QuietComfort Earbuds,negative,"aluminum chassis felt premium and resisted fingerprints; 4K resolution delivered crisp text and vivid detail; audio was thin with muddy lows and harsh highs; software updates installed in 35 minutes without hiccups; battery easily covered a full 8-hour workday; benchmarks improved roughly 30% over last year's model; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-10-26
f8e838fa-b73c-40a9-a111-94364ec22934,HP Spectre x360,negative,"aluminum chassis felt premium and resisted fingerprints; benchmarks improved roughly 50% over last year's model; autofocus locked onto subjects in under 80 ms; 4K resolution delivered crisp text and vivid detail; gesture controls worked reliably 9 out of 3 times; soundstage felt wide with clear mids and tight bass; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-11-25
f5fac634-bbcd-4a0e-83df-e504490ad545,Apple AirPods Pro,negative,"software updates installed in 45 minutes without hiccups; display hit 400 nits of brightness and supported HDR10; speakers reached 70 dB without distortion; aluminum chassis felt premium and resisted fingerprints; battery easily covered a full 13-hour workday; frame rates held steady at 60 fps in popular titles; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-04-01
5775fc19-45c6-435f-b9ee-a293cf54015c,Apple AirPods Pro,negative,"hinge remained sturdy after 2000 open/close cycles; soundstage felt wide with clear mids and tight bass; video stabilization kept 30fps footage smooth while walking; benchmarks improved roughly 90% over last year's model; 120Hz panel made animations feel silky smooth; setup took under 15 minutes with a clean, intuitive UI; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-05-22
